,cmpdname,isosmiles,target
2223,Arbidol,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,1
2224,Ketotifen,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,1
2225,4-Bromotoluene,Cc1ccc(Br)cc1,0
2226,3-Methylbut-3-enyl pyrophosphate,CC(=C)CCOP(=O)([O-])OP(=O)([O-])[O-],1
2227,Quinolin-3-ylmethanamine,C1=CC=C2C(=C1)C=C(C=N2)CN,1
2228,Thymine,CC1=CNC(=O)NC1=O,1
2229,Metribuzin,CSc1nnc(c(=O)n1N)C(C)(C)C,0
2230,Nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],1
2231,7-Methyl-guanosine-5'-triphosphate,CN1C=[N+](C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,1
2232,5'-Adenylyl sulfate(2-),C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OS(=O)(=O)[O-])O)O)N,1
2233,"1,4-Dibromobenzene",Brc1ccc(Br)cc1,0
2234,Dapansutrile,CS(=O)(=O)CCC#N,1
2235,5-Allyl-5-phenylbarbital,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,0
2236,Alamandine,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N,1
2237,Solu-Medrol,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O.[Na+],1
2238,Progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0
2239,Carbetamide,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,0
2240,"4-[(2R)-2-cyclobutylpyrrolidin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine",C1C[C@@H](N(C1)C2=NC=NC3=C2C=CN3)C4CCC4,1
2241,(s)-Atrolactic acid,C[C@](C1=CC=CC=C1)(C(=O)O)O,1
2242,8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanamide,C(CCC(=O)N)CC(CCSCN)S,1
2243,"2-[3-(3-chloro-5-propoxyphenyl)-2-oxo[2H-[1,3'-bipyridine]]-5-yl]benzonitrile",CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,1
2244,Cyclic guanosine monophosphate,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O,1
2245,1-Pentyne,CCCC#C,0
2246,N-benzylpyrazine-2-carboxamide,C1=CC=C(C=C1)CNC(=O)C2=NC=CN=C2,1
2247,Cromolyn sodium,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+],1
2248,Dipyridamole,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,1
2249,4-methyl-N-phenylpiperazine-1-carboxamide,CN1CCN(CC1)C(=O)NC2=CC=CC=C2,1
2250,"(3R,4R,5R)-3,4-Bis(benzyloxy)-5-((benzyloxy)methyl)dihydrofuran-2(3H)-one",C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@H](C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,1
2251,N(tele)-methylhistaminium,CN1C=C(N=C1)CC[NH3+],1
2252,3-Hexanol,CCCC(O)CC,0
2253,Dexbudesonide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1
2254,Etofenprox,CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,0
2255,phenanthridine,c1ccc2c(c1)cnc3ccccc23 ,0
2256,Budesonide and formoterol fumarate dihydrate,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C.C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O,1
2257,octanoyl-CoA,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2258,Dalcetrapib,CCC(CC)CC1(CCCCC1)C(=O)NC2=CC=CC=C2SC(=O)C(C)C,1
2259,Sinefungin,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N,1
2260,"2,3-dihydro-1H-indene-2-carboxylic acid",C1C(CC2=CC=CC=C21)C(=O)O,1
2261,1-[4-[(5-Bromothiophen-2-yl)methyl]piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)CC2=CC=C(S2)Br,1
2262,o-Nitrophenol,Oc1ccccc1N(=O)=O,0
2263,"Sparsomycin (3,8mg/ml)",CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0
2264,"N'-acetyl-4,5,6,7-tetrahydro-1-benzothiophene-2-carbohydrazide",CC(=O)NNC(=O)C1=CC2=C(S1)CCCC2,1
2265,Methylene blue,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],1
2266,D-glyceraldehyde 3-phosphate(2-),C([C@H](C=O)O)OP(=O)([O-])[O-],1
2267,"(1S,2S)-2-[[(2S)-2-[[(1R,2S,4S)-2-bicyclo[2.2.1]heptanyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@H]3CC[C@@H]2C3,1
2268,Dapsone,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,1
2269,Potassium canrenoate,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)[O-])O)C.[K+],1
2270,2-(Trifluoromethoxy)benzoic acid,C1=CC=C(C(=C1)C(=O)O)OC(F)(F)F,1
2271,Nicotinamide,C1=CC(=CN=C1)C(=O)N,1
2272,Ethyl formate,CCOC=O,0
2273,(s)-1-(3-Chloro-4-fluorophenyl)ethanamine hydrochloride,C[C@@H](C1=CC(=C(C=C1)F)Cl)N.Cl,1
2274,Protoporphyrinogen(2-),CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)[O-])N2)CCC(=O)[O-])C)C=C)C)C=C)C,1
2275,Pioglitazone,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,1
2276,Zinc Picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2],1
2277,Dialifos,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,0
2278,3-Hydroxyhippuric acid,C1=CC(=CC(=C1)O)C(=O)NCC(=O)O,1
2279,Dolichyl phosphate,CC(CC/C=C(/C)\\CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C)CCOP(=O)(O)O,1
2280,N-[4-(phenylamino)phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)NC2=CC=CC=C2,1
2281,D-fructofuranose 1-phosphate(2-),C([C@@H]1[C@H]([C@@H](C(O1)(COP(=O)([O-])[O-])O)O)O)O,1
2282,Dexamethasone 21-phosphate disodium salt hydrate,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.O.[Na+].[Na+],1
2283,"[(1S,4R,6S,7E,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)NC1CCCCC/C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
2284,Indole,c2ccc1[nH]ccc1c2,0
2285,Hexadecane,CCCCCCCCCCCCCCCC,0
2286,CID 131844884,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O.[Na].[Na].[Na].[Na].[Na].[Na].[Na].[Na].[Na].[Na],1
2287,angiotensin A,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N,1
2288,"[({[(2S,3R,4S,5S)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})phosphinic acid",C1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O,1
2289,"7-[[2-Ethoxyimino-2-[5-(phosphonoamino)-1,2,4-thiadiazol-3-yl]acetyl]amino]-3-[[4-(1-methylpyridin-1-ium-4-yl)-1,3-thiazol-2-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;acetate",CCON=C(C1=NSC(=N1)NP(=O)(O)O)C(=O)NC2C3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)O.CC(=O)[O-],1
2290,3-methylbut-2-enoyl-CoA(4-),CC(=CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)C,1
2291,7-methoxypteridine,COc2cnc1cncnc1n2,0
2292,2-methylcrotonoyl-CoA(4-),C/C=C(\\C)/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2293,Methylparaben,COC(=O)c1ccc(O)cc1,0
2294,Rovral,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,0
2295,Diazinon,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,0
2296,(2S)-2-ammonio-4-{[(2R)-2-ammonio-2-carboxylatoethyl]selanyl}butanoate,C(C[Se]C[C@@H](C(=O)[O-])[NH3+])[C@@H](C(=O)[O-])[NH3+],1
2297,"3-{[(3-Methyl-1,2,4-oxadiazol-5-yl)methyl]carbamoyl}benzoic acid",CC1=NOC(=N1)CNC(=O)C2=CC(=CC=C2)C(=O)O,1
2298,2-Amino-6-fluorobenzothiazole,C1=CC2=C(C=C1F)SC(=N2)N,1
2299,Dimethyl fumarate,COC(=O)/C=C/C(=O)OC,1
2300,Di-n-propylsulfide,CCCSCCC,0
2301,Phenytoin,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0
2302,5'-Deoxy-5'-methylthioadenosine,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
2303,Agmatinium(2+),C(CC[NH+]=C(N)N)C[NH3+],1
2304,Hexane ,CCCCCC,0
2305,hydantoin,O=C1CNC(=O)N1 ,0
2306,Nicorandil,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],1
2307,Cyhalothrin,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0
2308,Mycophenolic acid,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\\C)/CCC(=O)O)O,1
2309,Fludrocortisone,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,0
2310,butallylonal,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,0
2311,Deoxycorticosterone,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0
2312,Methyl acetate,COC(=O)C,0
2313,2-(5-cyanopyridin-3-yl)-N-(pyridin-3-yl)acetamide,C1=CC(=CN=C1)NC(=O)CC2=CC(=CN=C2)C#N,1
2314,Piperacillin-tazobactam,CCN1CCN(C(=O)C1=O)C(=O)N[C@@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3.[Na+],1
2315,Valeraldehyde,CCCCC=O,0
2316,Amlodipine,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,1
2317,o-Chlorobromobenzene,Clc1ccccc1Br,0
2318,Diphenylmethane,C(c1ccccc1)c2ccccc2,0
2319,2-Ethyltoluene,CCc1ccccc1C,0
2320,1-Heptanol,CCCCCCCO,0
2321,Dtxsid90960063,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,1
2322,"(1R,4S,5'S,6R,6'R,8R,10E,13S,14E,16E,20R,21R,24S)-6'-[(2S)-butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
2323,1-Ethylnaphthalene ,CCc1cccc2ccccc12,0
2324,Thymoquinone,CC1=CC(=O)C(=CC1=O)C(C)C,1
2325,5-Methoxygramine,CN(C)CC1=CNC2=C1C=C(C=C2)OC,1
2326,ethofumesate,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,0
2327,Methyl pentanoate,CCCC(=O)OCC,0
2328,Propylisopropylether,CCCOC(C)C,0
2329,4-Methylbiphenyl,Cc1ccc(cc1)c2ccccc2,0
2330,Heptane,CCCCCCC,0
2331,Choline C-11,C[N+](C)([11CH3])CCO,1
2332,"1,5-Dimethlnapthalene",Cc1cccc2c(C)cccc12,0
2333,[5-Hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)([O-])[O-],1
2334,"[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] hydrogen phosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)N,1
2335,Tretazicar,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],1
2336,3-Ethanoyloxymethylphenytoin,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,0
2337,Aminocarb,CNC(=O)Oc1ccc(N(C)C)c(C)c1,0
2338,Homovanillin,COC1=C(C=CC(=C1)CC=O)O,1
2339,Chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1
2340,Piperophos,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,0
2341,"N-(4-methoxy-1,3-benzothiazol-2-yl)acetamide",CC(=O)NC1=NC2=C(C=CC=C2S1)OC,1
2342,"N,1-dimethyl-N-(propan-2-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",CC(C)N(C)C1=NC=NC2=C1C=NN2C,1
2343,Coronene,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,0
2344,1-Octanol,CCCCCCCCO,0
2345,acetyl-CoA(4-),CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2346,Fluvalinate,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0
2347,Perfluidone,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,0
2348,Ivermectin,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
2349,Triglyme,COCCOCCOCCOC,1
2350,Amoxicillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,1
2351,Betaine aldehyde,C[N+](C)(C)CC=O,1
2352,"2,2-Dimethylbutane",CCC(C)(C)C,0
2353,"4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,1
2354,Monuron,CN(C)C(=O)Nc1ccc(Cl)cc1,0
2355,Vidofludimus calcium anhydrous,COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(CCC3)C(=O)[O-])F.COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(CCC3)C(=O)[O-])F.[Ca+2],1
2356,Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O ,0
2357,Reposal,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,0
2358,beta-D-Fructopyranose,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,1
2359,"1,1,2,2-Tetrachloroethane",ClC(Cl)C(Cl)Cl,0
2360,1-Cyclohexyl-3-(2-pyridin-4-ylethyl)urea,C1CCC(CC1)NC(=O)NCCC2=CC=NC=C2,1
2361,triamcinolone diacetate,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,0
2362,mercaptobenzothiazole,Sc2nc1ccccc1s2 ,0
2363,4-methylpteridine,Cc1ncnc2nccnc12,0
2364,Pteridine,c2cnc1ncncc1n2,0
2365,o-Aminoazotoluene,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C,1
2366,Adenosine Diphosphate (Hydroxymethyl)pyrrolidine monoalcohol,C1[C@H](CN[C@@H]1COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)O,1
2367,Monolinuron,CON(C)C(=O)Nc1ccc(Cl)cc1,0
2368,Acephate,COP(=O)(NC(C)=O)SC ,0
2369,Palmitic acid,CCCCCCCCCCCCCCCC(=O)O,1
2370,Lufotrelvir,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COP(=O)(O)O)NC(=O)C2=CC3=C(N2)C=CC=C3OC,1
2371,Cbz-Thr(tBu)-Phe-Ala(((S)-2-oxopyrrolidin-3-yl))-ol,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C,1
2372,triamcinolone acetonide,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,0
2373,Leucovorin calcium,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
2374,1-[4-(Thiophene-2-sulfonyl)-piperazin-1-yl]-ethanone,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,1
2375,Toluene ,Cc1ccccc1,0
2376,tetramethylurea,CN(C)C(=O)N(C)C ,0
2377,"N-(2-methoxy-5-methylphenyl)-N'-4H-1,2,4-triazol-4-ylurea",CC1=CC(=C(C=C1)OC)NC(=O)NN2C=NN=C2,1
2378,GDP-4-keto-6-deoxymannose,C[C@@H]1C(=O)[C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O,1
2379,"N-[(3R)-1,1-dioxo-2,3-dihydrothiophen-3-yl]-N-(4-methylphenyl)acetamide",CC1=CC=C(C=C1)N([C@H]2CS(=O)(=O)C=C2)C(=O)C,1
2380,"2-Methyl-1,3-thiazole-5-carboxylic acid",CC1=NC=C(S1)C(=O)O,1
2381,Perylene,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0
2382,Ethoxyzolamide,CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,0
2383,"methyl (2~{S},4~{R})-1-(furan-2-ylcarbonyl)-4-oxidanyl-pyrrolidine-2-carboxylate",COC(=O)[C@@H]1C[C@H](CN1C(=O)C2=CC=CO2)O,1
2384,3-Chlorobiphenyl,c1c(Cl)cccc1c2ccccc2,0
2385,Chlordiazepoxide,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,1
2386,Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,1
2387,Triazavirin,CSC1=NN2C(=C(N=NC2=N1)[N+](=O)[O-])[O-].O.O.[Na+],1
2388,"amino{[(4S)-4-amino-5,5-dihydroxypentyl]amino}methaniminium",C(C[C@@H](C(O)O)N)C[NH+]=C(N)N,1
2389,m-Nitrotoluene,Cc1cccc(c1)N(=O)=O,0
2390,Coumachlor,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,0
2391,Lactoferrin,CC[C@H](C)[C@@H](C(=N[C@@H]([C@@H](C)O)C(=N[C@@H](CS)C(=N[C@@H](C(C)C)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](C)C(=N[C@@H](CC1=CC=CC=C1)C(=O)O)O)O)O)O)O)O)O)N=C([C@H](CO)N=C([C@@H]2CCCN2C(=O)[C@H](C)N=C(CN=C([C@H](CC(C)C)N=C([C@H](CCCCN)N=C([C@H](CCCCN)N=C([C@H](CCSC)N=C([C@H](CCCNC(=N)N)N=C([C@H](CC3=CNC4=CC=CC=C43)N=C([C@H](CCC(=N)O)N=C([C@H](CC5=CNC6=CC=CC=C65)N=C([C@H](CCCNC(=N)N)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@H](CCCCN)N=C([C@H](CC7=CC=CC=C7)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O,1
2392,2'-Deoxyinosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)CO)O,1
2393,Unii-EY1WA413UL,C1CC[C@H]2[C@H](C1)NCCN[C@H]3CCCC[C@@H]3NCC4=CC=CC(=N4)CN2.[Cl-].[Cl-].[Mn+2],1
2394,6-hydroxyquinoline,Oc2ccc1ncccc1c2 ,0
2395,Phenylacetaldehyde,C1=CC=C(C=C1)CC=O,1
2396,N-(3-fluoro-4-methylphenyl)-N'-[(2S)-1-hydroxypropan-2-yl]urea,CC1=C(C=C(C=C1)NC(=O)N[C@@H](C)CO)F,1
2397,Nadide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,1
2398,"5,6,7,8-Tetrahydrofolate(2-)",C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
2399,CID 87060529,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)O.[Na],1
2400,Imatinib,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,1
2401,"2,2',6,6'-PCB",Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,0
2402,hydrobenzoin,c1ccccc1C(O)C(O)c2ccccc2,0
2403,"2-fluoro-N,3-dimethylbenzene-1-sulfonamide",CC1=C(C(=CC=C1)S(=O)(=O)NC)F,1
2404,"Methyl 2-methyl-4-phenyl-1,3-thiazol-5-ylcarbamate",CC1=NC(=C(S1)NC(=O)OC)C2=CC=CC=C2,1
2405,3-Aminoisonicotinic acid,C1=CN=CC(=C1C(=O)O)N,1
2406,sulfaguanidine,NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,0
2407,1-Hydroxyisoquinoline,C1=CC=C2C(=C1)C=CNC2=O,1
2408,XTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)NC(=O)NC2=O,1
2409,Hypoxanthine,C1=NC2=C(N1)C(=O)NC=N2,1
2410,Methaqualone,Cc1ccccc1n3c(C)nc2ccccc2c3=O,0
