,cmpdname,isosmiles,target
2648,Cytidine-5'-monophosphate,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,1
2649,alletorphine,[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,0
2650,cefaloram,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3ccccc3)C2=O)C(O)=O,0
2651,milameline,CN1CC(=CCC1)\C=N\OC,0
2652,atropine,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0
2653,Solu-Medrol,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O.[Na+],1
2654,"(2S,4R)-1-(2-(3-Acetyl-5-(2-methylpyrimidin-5-yl)-1H-indazol-1-yl)acetyl)-N-(6-bromopyridin-2-yl)-4-fluoropyrrolidine-2-carboxamide",CC1=NC=C(C=N1)C2=CC3=C(C=C2)N(N=C3C(=O)C)CC(=O)N4C[C@@H](C[C@H]4C(=O)NC5=NC(=CC=C5)Br)F,1
2655,Calcitriol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](C[C@@H](C3=C)O)O)C,1
2656,mazindol,C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O,0
2657,Tyrosine,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,1
2658,alfaxalone/renanolone,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)CC2=O)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C,0
2659,Amifostine,NCCCNCCS[P](O)(O)=O,0
2660,ceftibuten,O.O.Nc1scc(n1)\C(=C\CC(O)=O)C(=O)N[C@H]2[C@H]3SCC=C(N3C2=O)C(O)=O,0
2661,Serine,C([C@@H](C(=O)O)N)O,1
2662,xantocillin,Oc1ccc(cc1)/C=C([N+]#[C-])/C(=C/c2ccc(O)cc2)[N+]#[C-],0
2663,salsalate(salsalic-acid),C1=CC=CC(=C1OC(C2=C(C=CC=C2)O)=O)C(O)=O,0
2664,fencamfamin,C3=C(C1C(NCC)C2CC1CC2)C=CC=C3,0
2665,GR94839_I,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc([S@](=O)C)cc1,0
2666,atropine-oxide,C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,0
2667,Amiloride,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0
2668,cefotiam,CN(C)CCn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4csc(N)n4)C3=O)C(O)=O,0
2669,Inosine triphosphate trianion,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O,1
2670,retigabine,C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F,0
2671,L-kynureninate,C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)[O-])N)N,1
2672,CID 16722119,C(CC(=O)[O-])C(=O)CN,1
2673,1-Palmitoyl-2-linoleoyl-3-acetyl-rac-glycerol,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,1
2674,flupimazine,C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F,0
2675,Aminopyrine,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,0
2676,Raffinose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O,1
2677,Remimazolam,CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=N[C@H]2CCC(=O)OC)C4=CC=CC=N4,1
2678,apalcillin,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)C3=CNc4cccnc4C3=O)c5ccccc5)C(=O)N2[C@H]1C(O)=O,0
2679,Xanthine,C1=NC2=C(N1)C(=O)NC(=O)N2,1
2680,ethomoxane,[H+].C2=C1OCC(OC1=C(C=C2)OCC)CNCCCC.[Cl-],0
2681,Cefazolin,[Na+].Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C([O-])=O)nn1,0
2682,etilefrine,CCNCC(O)c1cccc(O)c1,0
2683,lorazepam,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,0
2684,UDP-alpha-D-glucuronate(3-),C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O)O)O,1
2685,"N-[(3R)-1,1-dioxo-2,3-dihydrothiophen-3-yl]-N-(4-methylphenyl)acetamide",CC1=CC=C(C=C1)N([C@H]2CS(=O)(=O)C=C2)C(=O)C,1
2686,3-methylhexane,CCCC(C)CC,0
2687,nitrendipine,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OC)C,0
2688,suriclone,C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,0
2689,prednicarbate,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(OCC)=O,0
2690,Atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0
2691,thiethylperazine,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,0
2692,cefpiramide,Cn1nnnc1SCC2=C(N3[C@H](SC2)C(NC(=O)[C@H](NC(=O)C4=CNC(=CC4=O)C)c5ccc(O)cc5)C3=O)C(O)=O,0
2693,trimetrexate,C1=C3C(=C(C(=C1)CNC2=CC(=C(C(=C2)OC)OC)OC)C)C(=NC(=N3)N)N,0
2694,Org32104,OC12c3c(Oc4c(C)cccc4C2CNCC1)cccc3,0
2695,Methylenesuccinate(2-),C=C(CC(=O)[O-])C(=O)[O-],1
2696,1-hydroxymidazolam,OCc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,0
2697,2-Ammonioethyl phosphate,C(COP(=O)([O-])[O-])[NH3+],1
2698,tasosartan,C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5,0
2699,ibrotamide,C(C(C(C)C)(C(N)=O)Br)C,0
2700,(rel)-AR234960,COC1=C(C=CC(=C1)[N+](=O)[O-])S(=O)(=O)N2C[C@H]([C@@H](C2)C3=CC(=CC=C3)F)CN4CCN(CC4)C5=CC=CC=N5,1
2701,"2,3-dihydro-1H-indene-2-carboxylic acid",C1C(CC2=CC=CC=C21)C(=O)O,1
2702,clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,0
2703,1-Acetyl-4-[(4-chlorophenyl)sulfonyl]piperazine,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl,1
2704,N-(2-phenylethyl)-1H-benzimidazol-2-amine,C1=CC=C(C=C1)CCNC2=NC3=CC=CC=C3N2,1
2705,Fostamatinib disodium,CC1(C(=O)N(C2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)COP(=O)([O-])[O-])C.O.O.O.O.O.O.[Na+].[Na+],1
2706,brosuximide,C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,0
2707,N-(1-Acetylpiperidin-4-yl)benzamide,CC(=O)N1CCC(CC1)NC(=O)C2=CC=CC=C2,1
2708,Oxytocin,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,1
2709,Danoprevir,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\\[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
2710,hydromorphinol,[C@@]125C3=C4C[C@H]([C@@]1(CC[C@@H]([C@@H]2OC3=C(C=C4)O)O)O)N(C)CC5,0
2711,Tafenoquine,CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC,1
2712,N-(4-methoxypyridin-2-yl)-2-(naphthalen-2-yl)acetamide,COC1=CC(=NC=C1)NC(=O)CC2=CC3=CC=CC=C3C=C2,1
2713,amantadine,[Cl-].NC12CC3CC(CC(C3)C1)C2.[H+],0
2714,loratadine,C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl,0
2715,5alpha-Cholest-8-en-3beta-ol-d7,[2H]C([2H])([2H])C([2H])(CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C([2H])([2H])[2H],1
2716,sarmoxicillin,COCOC(=O)C1N2C(SC1(C)C)C(N3C(=O)C(NC3(C)C)c4ccc(O)cc4)C2=O,0
2717,Urea,NC(N)=O,0
2718,tolufazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](C3=CC=C(C)C=C3)(=O)=O)=O)C4=CC=CC=C4Cl,0
2719,6-O-(alpha-D-Galactopyranosyl)-D-glucopyranose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,1
2720,dibekacin,NCC1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O,0
2721,Betaine aldehyde,C[N+](C)(C)CC=O,1
2722,pipotiazine-palmitate,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4,0
2723,Estrone,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,1
2724,compound 43,N1(Cc2cc(OCCCNc3nccs3)ccc2)CCCCC1,0
2725,"(4S,5'S,6R,6'R,8R,10E,12S,13S,14E,16E,20R,21R,24S)-6'-[(2S)-butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4(C(C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
2726,Digoxin,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,0
2727,bekanamycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
2728,noxiptiline,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=NOCCN(C)C,0
2729,carbuterol,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0
2730,tryptophan(l-tryptophan),N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(=O)O,0
2731,UDP-D-galactose(2-),C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,1
2732,4-iodo-3H-pyridin-2-one,C1C(=CC=NC1=O)I,1
2733,cloperidone,C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O,0
2734,Decitabine,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,1
2735,2-(N-Morpholino)ethanesulfonic acid,C1COCCN1CCS(=O)(=O)O,1
2736,5'-Phosphoribosylformylglycinamidine,C([C@@H]1[C@H]([C@H]([C@@H](O1)/N=C(/CNC=O)\\N)O)O)OP(=O)(O)O,1
2737,N-(4-tert-butylphenyl)-N-[(1R)-2-(oxan-4-ylamino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC(=O)N(C1=CC=C(C=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NC3CCOCC3,1
2738,1H-Benzimidazole-2-methanol,C1=CC=C2C(=C1)NC(=N2)CO,1
2739,Sodium heparin,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)O[C@H]3[C@@H]([C@H]([C@H](O[C@@H]3O)O[C@H]4[C@@H]([C@H](C(O[C@H]4C(=O)O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)CS(=O)(=O)O)O)O)COS(=O)(=O)O)O)O,1
2740,nicomorphine,[C@@]127C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OC(C5=CN=CC=C5)=O)OC(C6=CN=CC=C6)=O)N(C)CC7,0
2741,4-Acetylphenoxyacetic acid,CC(=O)C1=CC=C(C=C1)OCC(=O)O,1
2742,etazolate,CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C,0
2743,Elbasvir,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC4=C(C=C3)N5[C@@H](OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@H](C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC,1
2744,Nor-1-chlorpromazine,ClC1=CC=C(C2=C1)SC3=C(N2CCCNC)C=CC=C3,0
2745,tacrine,Nc1c2CCCCc2nc3ccccc13,0
2746,Didanosine,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)N=CNc23,0
2747,isoflupredone-acetate,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,0
2748,prolintane,C1=CC=CC=C1CC(N2CCCC2)CCC,0
2749,meclofenoxate,CN(C)CCOC(=O)COc1ccc(Cl)cc1,0
2750,5-Cholesten-3beta-25-diol-3-sulfate,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C,1
2751,"[(3S,2R,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydroge n phosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)(O)[O-])O)O)N,1
2752,triflupromazine,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,0
2753,CID 9894479,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)O.[Na],1
2754,dopamantine,C4=C(CCNC(C12CC3CC(C1)CC(C2)C3)=O)C=CC(=C4O)O,0
2755,dTDP-4-dehydro-6-deoxy-alpha-D-glucose(2-),C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,1
2756,N-(2-formamido-1-iminioethyl)-5-O-phosphonato-D-ribofuranosylamine,C([C@@H]1[C@H]([C@H](C(O1)/[NH+]=C(/CNC=O)\\N)O)O)OP(=O)([O-])[O-],1
2757,flubanilate,CCOC(=O)N(CCN(C)C)c1cccc(c1)C(F)(F)F,0
2758,2-Fluoro-4-hydroxybenzonitrile,C1=CC(=C(C=C1O)F)C#N,1
2759,3'-Uridylic acid,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O,1
2760,ethosuximide,CCC1(C)CC(=O)NC1=O,0
2761,Lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,1
2762,16,c1ccc(cc1)c1csc(n1)N=C(N)N,0
2763,Risperidone,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,0
2764,Sulfapyridine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,1
2765,Simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1
2766,1-Acetyl-4-[(4-methylphenyl)carbonyl]piperazine,CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C,1
2767,Sitagliptin,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,1
2768,alentemol,C1=C3C2=C(C=C1O)C=CC=C2CC(C3)N(CCC)CCC,0
2769,Bromhexine,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,1
2770,Ethinylestradiol,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,1
2771,Citrulline,C(C[C@@H](C(=O)O)N)CNC(=O)N,1
2772,BBcpd10,c1(nccc(c1)c1nc([nH]n1)N)N(C)C,0
2773,"2-Amino-2-hydroxymethyl-propane-1,3-diol",C(C(CO)(CO)[NH3+])O,1
2774,oxiracetam,C(N1CC(O)CC1=O)C(N)=O,0
2775,"2-(3,5-Dichlorophenyl)acetic acid",C1=C(C=C(C=C1Cl)Cl)CC(=O)O,1
2776,3-{[(1-methyl-1H-pyrazol-3-yl)carbonyl]amino}benzoic acid,CN1C=CC(=N1)C(=O)NC2=CC=CC(=C2)C(=O)O,1
2777,mecloqualone,CC1=Nc2ccccc2C(=O)N1c3ccccc3Cl,0
2778,methyldesorphine,C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O,0
2779,"1-(4-fluorobenzene-6-id-1-yl)-N-phenylmethanimine;iridium(3+);1,2,3,4,5-pentamethylcyclopenta-1,3-diene;chloride",C[C-]1C(=C(C(=C1C)C)C)C.C1=CC=C(C=C1)N=CC2=[C-]C=C(C=C2)F.[Cl-].[Ir+3],1
2780,Galidesivir,C1=C(C2=C(N1)C(=NC=N2)N)[C@H]3[C@@H]([C@@H]([C@H](N3)CO)O)O,1
2781,N-[4-(phenylamino)phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)NC2=CC=CC=C2,1
2782,"N1,N1-Dimethyl-4-[(Isopropylamino)Methyl]Aniline",CC(C)NCC1=CC=C(C=C1)N(C)C,1
2783,Methylprednisolone hemisuccinate,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O,1
2784,Trimethyllysine,C[N+](C)(C)CCCC[C@@H](C(=O)[O-])[NH3+],1
2785,N-(4-tert-butylphenyl)-N-[(1R)-2-(methylamino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC(=O)N(C1=CC=C(C=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NC,1
2786,clopimozide,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4cc(Cl)ccc34)c5ccc(F)cc5,0
2787,chloralose,[C@@H]2(OC1O[C@@H](O[C@@H]1[C@H]2O)C(Cl)(Cl)Cl)[C@H](O)CO,0
2788,"3-(5-Chloro-1,3-benzothiazol-2-yl)propanoic acid",C1=CC2=C(C=C1Cl)N=C(S2)CCC(=O)O,1
2789,Bilirubin,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\\4/C(=C(C(=O)N4)C=C)C,1
2790,Metronidazole,Cc1ncc(n1CCO)[N+]([O-])=O,0
2791,trebenzomine,C1=CC=CC2=C1CC(N(C)C)C(O2)C,0
2792,12,CCNC(=NC#N)NCCSCc1c(cccn1)Br,0
2793,Sevoflurane,C(OC(C(F)(F)F)C(F)(F)F)F,1
2794,penfluridol,C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F,0
2795,(S)-n-methyl-1-(4-fluorophenyl)ethylamine,C[C@@H](C1=CC=C(C=C1)F)NC,1
2796,XTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)NC(=O)NC2=O,1
2797,fenozolone,C1=CC=CC=C1C2C(N=C(O2)NCC)=O,0
2798,tefludazine,[C@@H]2(C3=C([C@H](C1=CC=C(C=C1)F)C2)C=CC(=C3)C(F)(F)F)N4CCN(CCO)CC4,0
2799,stacofylline,C(C1=NC2=C([N]1C)C(N(C)C(N2C)=O)=O)CCN3CCN(C(N(CC)CC)=O)CC3,0
2800,phencyclidine,C1CCN(CC1)C2(CCCCC2)c3ccccc3,0
2801,Bacitracin zinc,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3C=NC=N3)CC4=CC=CC=C4.[Zn],1
2802,Cytarabine,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,0
2803,Ceftriaxone disodium trihydrate,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].O.O.O.[Na+].[Na+],1
2804,5-Methyl-1H-indole-2-carboxylic acid,CC1=CC2=C(C=C1)NC(=C2)C(=O)O,1
2805,Taurochenodeoxycholate anion,C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1
2806,Clevudine,CC1=CN(C(=O)NC1=O)[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)F,1
2807,"N-(2-methoxy-5-methylphenyl)-N'-4H-1,2,4-triazol-4-ylurea",CC1=CC(=C(C=C1)OC)NC(=O)NN2C=NN=C2,1
2808,eltoprazine,C1=C(C2=C(C=C1)OCCO2)N3CCNCC3,0
2809,nicotine,CN1CCC[C@H]1c2cccnc2,0
2810,"[(3R,5R)-5-methylpiperidin-3-yl]methanol",C[C@@H]1C[C@H](CNC1)CO,1
2811,"N,N'-bis(3-ammoniopropyl)butane-1,4-diaminium",C(CC[NH2+]CCC[NH3+])C[NH2+]CCC[NH3+],1
2812,Linagliptin,CC#CCN1C2=C(N=C1N3CCC[C@H](C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,1
2813,trans-Urocanate,C1=C(NC=N1)/C=C/C(=O)[O-],1
2814,Oseltamivir phosphate,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC.OP(=O)(O)O,1
2815,3-hydroxy-2-methylquinolin-4(1H)-one,CC1=C(C(=O)C2=CC=CC=C2N1)O,1
2816,Voclosporin,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1
2817,efetozole,C1=CC=CC=C1C(C)[N]2C=CN=C2C,0
2818,chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,0
2819,Ambroxol,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,1
2820,"N-1,2,3-Benzothiadiazol-6-yl-N'-[2-oxo-2-(1-piperidinyl)ethyl]urea",C1CCN(CC1)C(=O)CNC(=O)NC2=CC3=C(C=C2)N=NS3,1
2821,Sulfamethoxazole and trimethoprim,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1
2822,remacemide,C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C,0
2823,balaperidone,[C@H]13[C@H](C[C@@H]1C2=CC=C(F)C=C2)CN(C3)CCN4C(=O)C5=C(NC4=O)C=CC=C5,0
2824,N-(4-hydroxyphenyl)-1-methyl-1H-pyrazole-4-carboxamide,CN1C=C(C=N1)C(=O)NC2=CC=C(C=C2)O,1
2825,Fluroxene,FC(F)(F)COC=C,0
2826,deprodone,CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,0
2827,(2R)-3-ammonio-2-methylpropanoate,C[C@H](C[NH3+])C(=O)[O-],1
2828,Cob(II)alamin,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co],1
2829,fenbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,0
